price,index
300000,4534
300000,6353
300000,7210
300000,7214
300000,7995
300000,8042
300000,9912
300000,11339
300000,14027
300000,18143
300000,18658
300000,18922
300000,19167
300000,19509
300000,19697
300000,19738
300000,19949
300000,20192
300000,20449
300000,20637
300000 Count,30
299700,20511
299700 Count,1
299600,7859
299600,19628
299600 Count,2
299500,10065
299500 Count,1
299400,2342
299400,10381
299400,11298
299400 Count,3
299300,3011
299300,10798
299300 Count,2
299200,6
299200,704
299200,7819
299200 Count,3
299100,2944
299100,6537
299100 Count,2
299000,4623
299000 Count,1
298900,1726
298900,2326
298900,8718
298900,10555
298900 Count,4
298800,4789
298800 Count,1
298600,10925
298600,18956
298600 Count,2
298500,8066
298500,10884
298500 Count,2
298400,7107
298400,17029
298400,20080
298400 Count,3
298300,1735
298300,10457
298300 Count,2
298200,986
298200 Count,1
298100,9659
298100,20013
298100 Count,2
297900,7851
297900,11261
297900,19787
297900,19817
297900 Count,4
297800,19657
297800,19695
297800 Count,2
297700,18940
297700 Count,1
297600,2283
297600,5192
297600,15058
297600 Count,3
297500,7300
297500 Count,1
297400,7043
297400,9959
297400 Count,2
297300,918
297300,6530
297300 Count,2
297200,4528
297200,6341
297200,13279
297200 Count,3
297100,7846
297100 Count,1
296900,11442
296900 Count,1
296800,7383
296800,11183
296800 Count,2
296700,5562
296700 Count,1
296600,6368
296600,8147
296600,10144
296600,19696
296600 Count,4
296400,145
296400,8522
296400,9438
296400,19971
296400 Count,4
296300,7108
296300,19682
296300 Count,2
296200,4703
296200,8258
296200,9583
296200,19467
296200 Count,4
296100,2374
296100,3797
296100,9645
296100,10541
296100 Count,4
296000,3085
296000 Count,1
295900,7044
295900,8015
295900,9631
295900 Count,3
295800,3125
295800,7032
295800,10057
295800 Count,3
295700,10954
295700 Count,1
295600,2294
295600,8939
295600,9017
295600,19681
295600 Count,4
295500,8134
295500,9844
295500,13563
295500,19016
295500 Count,4
295400,8309
295400,20290
295400,20455
295400 Count,3
295300,1297
295300,3094
295300,19067
295300,20145
295300 Count,4
295200,126
295200,581
295200,3172
295200,3803
295200,14510
295200,20443
295200 Count,6
295100,18560
295100,19514
295100 Count,2
295000,13432
295000 Count,1
294900,1721
294900,8928
294900,9091
294900 Count,3
294800,2395
294800,6883
294800,7947
294800,11304
294800 Count,4
294700,9449
294700,10291
294700,10488
294700 Count,3
294600,9662
294600 Count,1
294500,4622
294500,19811
294500,20155
294500 Count,3
294400,1052
294400,4841
294400,19089
294400,20420
294400 Count,4
294300,8034
294300,10501
294300 Count,2
294200,10813
294200,18519
294200,20012
294200 Count,3
294100,917
294100,6352
294100,9595
294100,19168
294100,20325
294100 Count,5
294000,7042
294000,13727
294000,16792
294000 Count,3
293900,3193
293900,11176
293900,18126
293900,19420
293900,19731
293900 Count,5
293800,1606
293800,4886
293800,7304
293800,9917
293800,9939
293800,13260
293800,15514
293800,18460
293800 Count,8
293700,6542
293700 Count,1
293500,2084
293500,7723
293500,7780
293500,11054
293500 Count,4
293300,2461
293300,5505
293300,10769
293300,15400
293300 Count,4
293200,1307
293200,7952
293200,11454
293200,20010
293200,20011
293200 Count,5
293100,9822
293100,11292
293100 Count,2
293000,282
293000,7033
293000,10122
293000,10526
293000 Count,4
292900,2840
292900,2898
292900,5402
292900,7048
292900,9892
292900,10689
292900,19882
292900,20003
292900,20212
292900 Count,9
292700,535
292700,11002
292700 Count,2
292600,4768
292600,19959
292600 Count,2
292500,1022
292500,10127
292500,19790
292500 Count,3
292400,9274
292400 Count,1
292300,127
292300,1791
292300 Count,2
292200,1349
292200,10059
292200,10286
292200,13696
292200 Count,4
292100,1993
292100,4700
292100,11003
292100 Count,3
292000,413
292000,8954
292000,18429
292000 Count,3
291900,2352
291900 Count,1
291800,7574
291800 Count,1
291700,574
291700,877
291700,2839
291700,7110
291700,7274
291700,7698
291700,8200
291700,11882
291700,18976
291700 Count,9
291500,3195
291500,3724
291500,9647
291500,10846
291500,11301
291500,18726
291500,19684
291500 Count,7
291400,10695
291400,18935
291400 Count,2
291300,8173
291300,10171
291300,18508
291300 Count,3
291200,10833
291200,13318
291200 Count,2
291100,10981
291100 Count,1
291000,6340
291000,18934
291000 Count,2
290900,1731
290900,2613
290900,7436
290900,8945
290900,10518
290900,11330
290900,20149
290900,20199
290900 Count,8
290800,1339
290800,3819
290800,5625
290800 Count,3
290700,8162
290700,11173
290700,20428
290700 Count,3
290600,2079
290600,3111
290600,3684
290600,7290
290600,19018
290600,20259
290600 Count,6
290500,4686
290500,10575
290500,15536
290500,17183
290500,18165
290500,19425
290500 Count,6
290400,1978
290400,8958
290400,10924
290400 Count,3
290300,7914
290300 Count,1
290200,8543
290200 Count,1
290100,412
290100,2795
290100 Count,2
290000,7040
290000,7614
290000,18176
290000,19526
290000,19951
290000 Count,5
289900,520
289900,5178
289900,9918
289900 Count,3
289800,7821
289800,8974
289800 Count,2
289700,13320
289700 Count,1
289600,4630
289600,5738
289600,6885
289600,8957
289600,9272
289600,10855
289600,18435
289600,18590
289600,19169
289600 Count,9
289500,487
289500,10678
289500,20439
289500 Count,3
289400,1985
289400,4469
289400,18916
289400,20036
289400,20205
289400 Count,5
289300,2065
289300,9156
289300,18507
289300 Count,3
289200,10831
289200 Count,1
289100,10090
289100,11092
289100 Count,2
289000,4842
289000,10206
289000 Count,2
288900,2072
288900,7203
288900,10509
288900,20287
288900 Count,4
288800,8503
288800 Count,1
288700,6539
288700,7715
288700,7949
288700 Count,3
288500,7835
288500,8035
288500,8057
288500,10360
288500,10994
288500 Count,5
288400,7586
288400,10927
288400 Count,2
288300,10489
288300,10493
288300,10510
288300,10637
288300 Count,4
288200,1258
288200,7896
288200,10157
288200,15272
288200,18953
288200,19205
288200 Count,6
288100,7931
288100,7996
288100,8016
288100,10870
288100 Count,4
288000,1027
288000,8937
288000,11880
288000 Count,3
287900,4836
287900,7438
287900,11302
287900,13589
287900,19952
287900 Count,5
287800,4621
287800,8554
287800,9023
287800,11214
287800,14167
287800 Count,5
287700,915
287700,19794
287700 Count,2
287600,873
287600,874
287600,10500
287600 Count,3
287500,426
287500,455
287500,1283
287500,1332
287500,1515
287500,1607
287500,3404
287500,3632
287500,3760
287500,3769
287500,3813
287500,4529
287500,4572
287500,9790
287500,13998
287500,18151
287500,18498
287500,18933
287500,20639
287500 Count,19
287300,157
287300,1047
287300 Count,2
287200,5064
287200,6751
287200,10454
287200 Count,3
287100,7377
287100,8736
287100,10466
287100,10472
287100,11326
287100 Count,5
287000,6538
287000 Count,1
286900,2018
286900,7917
286900,11884
286900,19512
286900 Count,4
286800,8099
286800,10558
286800,11340
286800,18954
286800 Count,4
286700,2926
286700,9147
286700,20019
286700 Count,3
286600,564
286600,4769
286600,7935
286600,8542
286600,10150
286600 Count,5
286500,1253
286500,6551
286500,7121
286500,7564
286500,10321
286500,10480
286500,13451
286500 Count,7
286400,7152
286400,7195
286400,9663
286400,18495
286400 Count,4
286300,15586
286300,19694
286300 Count,2
286200,10274
286200,10340
286200 Count,2
286100,2929
286100,8963
286100,19508
286100,20144
286100 Count,4
286000,2811
286000,7972
286000,17871
286000 Count,3
285900,7120
285900 Count,1
285800,281
285800,6531
285800,7189
285800,10503
285800 Count,4
285700,4598
285700,9005
285700 Count,2
285600,1294
285600,8027
285600 Count,2
285500,2548
285500,6356
285500 Count,2
285400,2351
285400,8553
285400,8999
285400,9516
285400,11875
285400,19953
285400 Count,6
285300,5395
285300,7359
285300 Count,2
285200,4689
285200,5739
285200,7419
285200,7818
285200,18125
285200,19627
285200 Count,6
285000,4535
285000,4722
285000,10993
285000,14734
285000 Count,4
284900,425
284900,1775
284900,7986
284900,9065
284900,18964
284900 Count,5
284800,875
284800,10142
284800,10724
284800,19524
284800 Count,4
284700,18589
284700,19819
284700 Count,2
284600,2066
284600,4573
284600,4843
284600,8951
284600 Count,4
284500,8950
284500 Count,1
284400,4629
284400 Count,1
284200,6534
284200,11275
284200,20358
284200 Count,3
284100,2075
284100,4790
284100,8319
284100,18526
284100,19689
284100,19876
284100,20378
284100 Count,7
284000,5188
284000,10665
284000 Count,2
283900,1026
283900,19601
283900 Count,2
283800,7111
283800,19107
283800 Count,2
283700,10267
283700,13591
283700 Count,2
283600,2853
283600,5202
283600,19716
283600 Count,3
283500,2291
283500,6363
283500,20432
283500 Count,3
283400,13281
283400 Count,1
283300,3306
283300,4400
283300,7104
283300,7209
283300,10141
283300,10152
283300,10188
283300,14136
283300,15083
283300,19544
283300,19961
283300 Count,11
283200,4613
283200,7900
283200,8176
283200,10537
283200,19685
283200,20175
283200,20478
283200 Count,7
283100,7573
283100,16108
283100 Count,2
283000,6367
283000,10538
283000,10550
283000 Count,3
282900,7430
282900,8053
282900 Count,2
282700,4658
282700,7937
282700,11362
282700 Count,3
282600,4791
282600,5404
282600,10816
282600 Count,3
282500,2293
282500,8737
282500,11452
282500,20267
282500 Count,4
282400,5558
282400,20014
282400 Count,2
282300,2868
282300,3691
282300,5356
282300,10148
282300 Count,4
282200,2802
282200,8994
282200,9587
282200,10460
282200 Count,4
282100,544
282100,4944
282100,6355
282100,7100
282100,10180
282100,17102
282100 Count,6
282000,18517
282000,20007
282000 Count,2
281900,7039
281900,8986
281900,10204
281900,10455
281900,10515
281900 Count,5
281800,857
281800,8557
281800 Count,2
281700,1979
281700,2897
281700,3692
281700,19429
281700 Count,4
281600,9597
281600,18659
281600 Count,2
281500,10
281500,7125
281500,8969
281500,19842
281500,20312
281500 Count,5
281300,1781
281300,4459
281300,7224
281300,9658
281300,11244
281300,11320
281300,19528
281300,19799
281300,19873
281300,20174
281300,20351
281300 Count,11
281200,10578
281200,17028
281200 Count,2
281100,1438
281100,10108
281100,13614
281100,20508
281100 Count,4
281000,10178
281000,19858
281000 Count,2
280900,4833
280900,20271
280900 Count,2
280800,1485
280800,2636
280800,5200
280800,19078
280800 Count,4
280700,19824
280700 Count,1
280600,3394
280600,9924
280600,18539
280600 Count,3
280500,10121
280500 Count,1
280400,2943
280400,10540
280400,15087
280400,19870
280400 Count,4
280300,7101
280300,7820
280300,7864
280300,7934
280300 Count,4
280200,2098
280200,9868
280200,11381
280200,20300
280200 Count,4
280100,8632
280100,10745
280100 Count,2
280000,1596
280000,4750
280000,5399
280000,20614
280000 Count,4
279900,1780
279900,5774
279900,7159
279900,7193
279900,10473
279900,10768
279900,13620
279900,19618
279900 Count,8
279800,7978
279800,10507
279800,10928
279800,16796
279800 Count,4
279700,9001
279700,9960
279700 Count,2
279600,7123
279600,7922
279600,11274
279600,13581
279600,19625
279600 Count,5
279500,1057
279500,8020
279500,9899
279500,10793
279500,20486
279500 Count,5
279400,2933
279400,7119
279400,7337
279400,8982
279400,10574
279400,19715
279400,20473
279400 Count,7
279300,1004
279300,1800
279300,4903
279300,8956
279300,10792
279300,19859
279300 Count,6
279200,5615
279200,7441
279200,7616
279200,9157
279200,9906
279200 Count,5
279100,358
279100,7585
279100,10809
279100 Count,3
279000,8055
279000 Count,1
278900,5428
278900,7855
278900 Count,2
278800,3455
278800,7626
278800,19683
278800,19710
278800 Count,4
278700,7959
278700,8166
278700 Count,2
278600,1841
278600,9327
278600,9576
278600,13450
278600 Count,4
278500,3077
278500,3795
278500,11455
278500 Count,3
278400,8205
278400,13499
278400,19826
278400 Count,3
278300,4905
278300,5145
278300,10851
278300,19500
278300 Count,4
278200,862
278200,2020
278200,8056
278200 Count,3
278100,7114
278100,7427
278100,7923
278100,10163
278100,19714
278100 Count,5
278000,8960
278000,9563
278000,10553
278000,18486
278000 Count,4
277900,7191
277900,10288
277900 Count,2
277800,452
277800,7993
277800,10265
277800,14172
277800,19050
277800 Count,5
277700,18164
277700,19804
277700,20142
277700 Count,3
277600,2455
277600,2623
277600,6544
277600,6552
277600,19225
277600 Count,5
277500,4401
277500,7875
277500,19051
277500 Count,3
277400,9126
277400 Count,1
277300,1737
277300,2938
277300,3285
277300,7812
277300,8004
277300,9875
277300,10521
277300,10542
277300 Count,8
277200,2619
277200,6348
277200 Count,2
277000,1315
277000,2070
277000,7476
277000,15587
277000,19797
277000 Count,5
276900,10490
276900 Count,1
276800,385
276800,5771
276800,8320
276800,20274
276800 Count,4
276700,4587
276700 Count,1
276600,2622
276600,3290
276600,10357
276600,14168
276600,20079
276600 Count,5
276500,8127
276500,8948
276500,11437
276500,14014
276500 Count,4
276400,18136
276400,20302
276400 Count,2
276300,1293
276300,4571
276300,19012
276300,19525
276300 Count,4
276200,1811
276200,10405
276200,11175
276200,13463
276200,19825
276200,20305
276200 Count,6
276100,1983
276100,2444
276100,2837
276100,4586
276100,8874
276100,15363
276100 Count,6
276000,2085
276000,6460
276000,19174
276000,20363
276000 Count,4
275900,1771
275900,8005
275900,8386
275900,10487
275900,11090
275900 Count,5
275800,1037
275800,14022
275800 Count,2
275700,108
275700,10653
275700,13304
275700,19698
275700,19699
275700 Count,5
275600,19795
275600 Count,1
275500,1794
275500,1886
275500 Count,2
275400,360
275400,13521
275400 Count,2
275300,1012
275300,2652
275300,17100
275300 Count,3
275200,18434
275200 Count,1
275100,2324
275100,6545
275100,9974
275100 Count,3
275000,536
275000,551
275000,617
275000,709
275000,1231
275000,1419
275000,1474
275000,1518
275000,1529
275000,1608
275000,1613
275000,1652
275000,1657
275000,1669
275000,1694
275000,1699
275000,1783
275000,2092
275000,2367
275000,2849
275000,3631
275000,3659
275000,3662
275000,3668
275000,3676
275000,3796
275000,3942
275000,4403
275000,4462
275000,4811
275000,6981
275000,6998
275000,7363
275000,7367
275000,7764
275000,7823
275000,7956
275000,8146
275000,8198
275000,8366
275000,8394
275000,9436
275000,9766
275000,9843
275000,9900
275000,9977
275000,10545
275000,10549
275000,13020
275000,13280
275000,14824
275000,15716
275000,17261
275000,17356
275000,17918
275000,18988
275000,19002
275000,19015
275000,19852
275000,19891
275000,20340
275000,20531
275000,20547
275000,20624
275000,20627
275000 Count,65
274800,11337
274800,20008
274800 Count,2
274700,583
274700,5065
274700,8576
274700 Count,3
274600,3191
274600,7583
274600,8092
274600,9816
274600,10572
274600 Count,5
274500,1230
274500,7822
274500,15381
274500 Count,3
274400,19045
274400 Count,1
274300,2869
274300,8063
274300,13530
274300,20272
274300 Count,4
274200,1305
274200,8204
274200,8943
274200,16759
274200,19687
274200 Count,5
274100,8142
274100,10147
274100,10802
274100,13565
274100,19572
274100 Count,5
274000,2077
274000,7921
274000,18588
274000 Count,3
273900,9130
273900,10351
273900,10556
273900,20381
273900 Count,4
273800,557
273800,8119
273800,8913
273800,13417
273800,13525
273800 Count,5
273700,146
273700,1279
273700,2941
273700,10352
273700,19702
273700,20004
273700 Count,6
273600,997
273600,8990
273600,10728
273600,13469
273600,19421
273600,19877
273600 Count,6
273500,863
273500,5627
273500,9388
273500,10546
273500,19833
273500 Count,5
273400,101
273400,4691
273400,4716
273400,8936
273400 Count,4
273300,9644
273300,20380
273300 Count,2
273200,945
273200,15410
273200 Count,2
273100,2632
273100,2679
273100,9867
273100,14178
273100,19898
273100 Count,5
273000,222
273000,1980
273000,7158
273000,8648
273000,19867
273000 Count,5
272900,427
272900,1134
272900,7225
272900,19999
272900,20409
272900 Count,5
272800,6890
272800,7858
272800,8123
272800,8199
272800,19701
272800,19798
272800,20077
272800 Count,7
272700,10371
272700,19845
272700 Count,2
272600,2937
272600,5538
272600,10544
272600,13526
272600,13621
272600 Count,5
272500,1807
272500,4849
272500,7929
272500 Count,3
272400,1137
272400,3198
272400,7873
272400,10858
272400,13522
272400,19065
272400,19700
272400,19851
272400 Count,8
272300,8317
272300,19690
272300,20207
272300 Count,3
272200,1974
272200,7836
272200,9660
272200,18177
272200,18312
272200,19693
272200 Count,6
272000,4569
272000,8052
272000,8349
272000,10573
272000 Count,4
271900,4707
271900,7099
271900,8907
271900,9318
271900,14422
271900 Count,5
271800,10579
271800,19692
271800,20006
271800,20303
271800 Count,4
271700,2282
271700,8608
271700,9328
271700 Count,3
271600,4447
271600,8000
271600,8357
271600 Count,3
271500,2621
271500,4953
271500,10282
271500,10694
271500,13520
271500,20301
271500 Count,6
271400,450
271400,7361
271400,9025
271400,10370
271400,10774
271400,11172
271400,18557
271400,20310
271400 Count,8
271300,663
271300,1360
271300,1779
271300,1806
271300,3070
271300,6366
271300,7126
271300,11280
271300 Count,8
271200,2601
271200,4570
271200,4701
271200,10447
271200,19708
271200,20280
271200 Count,6
271100,2348
271100,2913
271100,7198
271100,18329
271100,19704
271100,20005
271100 Count,6
271000,1032
271000 Count,1
270900,386
270900,414
270900,1982
270900 Count,3
270800,1331
270800,1772
270800,2058
270800,7817
270800,8264
270800,9870
270800,18109
270800,18660
270800,19812
270800 Count,9
270700,3286
270700,5392
270700,7154
270700,9377
270700,18445
270700 Count,5
270600,398
270600,13437
270600,15306
270600,18998
270600,19629
270600,19866
270600 Count,6
270500,3009
270500,5391
270500,7903
270500,8575
270500,10522
270500,18356
270500 Count,6
270400,7375
270400 Count,1
270300,10099
270300,10458
270300 Count,2
270200,19691
270200 Count,1
270100,150
270100,2541
270100,7816
270100,9099
270100,20009
270100 Count,5
270000,1685
270000,1797
270000,2014
270000,3715
270000,7103
270000,7575
270000,18996
270000,20388
270000 Count,8
269900,162
269900,1465
269900,5189
269900,10448
269900 Count,4
269800,858
269800,1229
269800,2371
269800,6358
269800,8977
269800,11182
269800 Count,6
269700,5
269700,2296
269700,2796
269700,6892
269700,9973
269700,18937
269700 Count,6
269600,921
269600,9193
269600,16111
269600,19501
269600 Count,4
269500,152
269500,7731
269500,13282
269500,17096
269500 Count,4
269400,1127
269400,10554
269400,10794
269400 Count,3
269300,1472
269300,8851
269300,13590
269300 Count,3
269200,1890
269200,2851
269200,11049
269200 Count,3
269100,7376
269100,10350
269100,10543
269100,10557
269100 Count,4
269000,4807
269000,7102
269000,8201
269000 Count,3
268900,7378
268900,19686
268900 Count,2
268800,451
268800,1028
268800,1337
268800,3452
268800,4405
268800,4813
268800,8328
268800,8998
268800,9602
268800,10200
268800,17128
268800,20270
268800,20460
268800 Count,13
268700,19809
268700 Count,1
268600,2323
268600,7336
268600 Count,2
268500,106
268500,1823
268500,3828
268500,8075
268500,9565
268500,18120
268500 Count,6
268400,5508
268400,8321
268400,10354
268400,18172
268400,19829
268400 Count,5
268300,4659
268300,5070
268300,9862
268300,11180
268300,19226
268300,20279
268300 Count,6
268200,5478
268200,7880
268200,10566
268200,18171
268200,20477
268200 Count,5
268100,6550
268100,9192
268100,13582
268100,19703
268100 Count,4
268000,996
268000,4715
268000,10997
268000,18487
268000 Count,4
267900,4887
267900,7687
267900,14504
267900,19538
267900 Count,4
267800,9006
267800,10372
267800,18135
267800 Count,3
267700,1256
267700,7692
267700,20078
267700 Count,3
267600,2667
267600,7704
267600,8583
267600,9651
267600,9845
267600,13999
267600 Count,6
267500,2801
267500,4542
267500,9893
267500,10519
267500,10528
267500,11178
267500 Count,6
267400,2059
267400,3051
267400,6980
267400,10205
267400,11858
267400,14185
267400,18349
267400,18797
267400,19066
267400,20018
267400 Count,10
267300,6343
267300,19954
267300,20489
267300 Count,3
267200,1796
267200,4959
267200,10189
267200,15100
267200 Count,4
267100,995
267100,1396
267100,7113
267100,7709
267100,10980
267100 Count,5
267000,2017
267000,4721
267000,4947
267000,9905
267000,10379
267000,19081
267000,19775
267000 Count,7
266900,1826
266900,10378
266900,19417
266900 Count,3
266800,1025
266800,19718
266800 Count,2
266700,565
266700,1689
266700,2076
266700,3044
266700,3302
266700,4127
266700,4628
266700,5539
266700,7204
266700,8638
266700,11213
266700,18430
266700,18973
266700,18984
266700,19549
266700,19777
266700 Count,16
266600,7106
266600,18796
266600 Count,2
266500,1006
266500,1827
266500 Count,2
266400,585
266400,2086
266400,7335
266400,7905
266400,8401
266400,19791
266400,20328
266400 Count,7
266300,8423
266300,11393
266300,18311
266300,19727
266300 Count,4
266200,1888
266200,5066
266200,9382
266200,11193
266200 Count,4
266100,8384
266100,9031
266100,10471
266100 Count,3
266000,929
266000,2370
266000,2930
266000,6346
266000,7895
266000,7930
266000 Count,6
265900,3651
265900,5206
265900,8017
265900,8153
265900,11859
265900,15515
265900 Count,6
265800,5776
265800,10857
265800,20364
265800 Count,3
265700,943
265700,10830
265700,13446
265700,15096
265700 Count,4
265600,4690
265600,6543
265600,7105
265600,8556
265600,11106
265600,19828
265600,20067
265600 Count,7
265500,3301
265500,4585
265500,7815
265500,10382
265500,13439
265500 Count,5
265400,542
265400,3137
265400,9564
265400 Count,3
265300,2011
265300,10374
265300,10552
265300,20316
265300 Count,4
265200,2854
265200,5196
265200,8310
265200,11105
265200 Count,4
265100,7429
265100,8968
265100,19897
265100 Count,3
265000,1690
265000,1745
265000,1822
265000,2140
265000,6361
265000,6887
265000,8919
265000,10138
265000 Count,8
264900,1020
264900,9057
264900,10539
264900,13683
264900 Count,4
264800,10392
264800 Count,1
264700,641
264700,2073
264700,6360
264700,8981
264700,9652
264700,10169
264700,16797
264700,20159
264700 Count,8
264600,8961
264600,10516
264600,11325
264600,11343
264600,19707
264600 Count,5
264500,6889
264500,10198
264500,10389
264500,10449
264500 Count,4
264400,2338
264400,4952
264400,11394
264400,14175
264400 Count,4
264300,3299
264300,7862
264300,19796
264300,20429
264300 Count,4
264200,1889
264200,8376
264200,10167
264200,11485
264200 Count,4
264100,1832
264100,5390
264100,7659
264100,9573
264100,10430
264100,11370
264100,19418
264100 Count,7
264000,1793
264000,2651
264000,9326
264000,9763
264000 Count,4
263900,593
263900,1782
263900,4719
263900,4963
263900,10257
263900,19854
263900 Count,6
263800,1335
263800,4584
263800,8373
263800,18939
263800,20150
263800,20324
263800,20359
263800,20427
263800 Count,8
263700,4712
263700,7857
263700,9609
263700 Count,3
263600,2458
263600,5427
263600,9604
263600,10187
263600,10380
263600,18606
263600 Count,6
263500,2016
263500,4530
263500 Count,2
263400,232
263400,3060
263400,5605
263400 Count,3
263300,1029
263300,9626
263300,10207
263300,19822
263300 Count,4
263200,1277
263200,1792
263200,6357
263200,10514
263200 Count,4
263100,3154
263100,11740
263100,15408
263100,20311
263100 Count,4
263000,5314
263000,9134
263000 Count,2
262900,2355
262900,4844
262900,10469
262900 Count,3
262800,3072
262800,10140
262800 Count,2
262700,8654
262700,10852
262700 Count,2
262500,110
262500,628
262500,1693
262500,1738
262500,2064
262500,2067
262500,2867
262500,2975
262500,3341
262500,3375
262500,5205
262500,6833
262500,8400
262500,8996
262500,9788
262500,10527
262500,10533
262500,11226
262500,11227
262500,15827
262500,16808
262500,18909
262500,19763
262500,19861
262500,20347
262500 Count,25
262400,10258
262400,10805
262400,20408
262400 Count,3
262300,2285
262300,2670
262300,7834
262300 Count,3
262200,2806
262200 Count,1
262100,2620
262100,4951
262100,5172
262100,7422
262100,8065
262100,13701
262100,18924
262100,19531
262100,19860
262100 Count,9
262000,1278
262000,8121
262000,8930
262000,13436
262000,19848
262000 Count,5
261900,1261
261900,1798
261900,2454
261900 Count,3
261800,1824
261800,2809
261800,5312
261800,8316
261800,10459
261800,10996
261800,13315
261800 Count,7
261600,3376
261600,6339
261600,9895
261600,13583
261600,19630
261600 Count,5
261500,5300
261500,9580
261500,18444
261500,18595
261500,20397
261500 Count,5
261400,399
261400,836
261400,1887
261400,10450
261400,20278
261400 Count,5
261300,400
261300,2091
261300,2614
261300,2939
261300,4710
261300,6333
261300,7122
261300,8124
261300 Count,8
261200,20430
261200 Count,1
261100,9
261100,9605
261100,10190
261100,10393
261100,10461
261100,10862
261100,17021
261100 Count,7
261000,8374
261000,9009
261000,10020
261000,10742
261000,10946
261000,20162
261000,20178
261000 Count,7
260900,8917
260900,9320
260900,17032
260900,19823
260900,20337
260900 Count,5
260800,6979
260800,7983
260800,19688
260800 Count,3
260700,7098
260700,10859
260700,10883
260700,19049
260700 Count,4
260600,9329
260600 Count,1
260500,4825
260500,7838
260500,8419
260500,10860
260500,13261
260500,18122
260500 Count,6
260400,11856
260400,13608
260400 Count,2
260300,1740
260300,2366
260300,8385
260300,11167
260300,11255
260300,16795
260300,18505
260300,19793
260300 Count,8
260100,5204
260100,9581
260100,10570
260100,13603
260100,20161
260100 Count,5
260000,1825
260000,9142
260000,10535
260000,20295
260000 Count,4
259900,9821
259900,11170
259900 Count,2
259800,1021
259800,1795
259800,5456
259800,11048
259800,19537
259800,20203
259800 Count,6
259700,10347
259700,19649
259700 Count,2
259600,428
259600,2308
259600,2354
259600,3056
259600,3109
259600,7117
259600 Count,6
259500,10856
259500,11839
259500 Count,2
259400,107
259400,3823
259400,6822
259400,7861
259400,9100
259400,15607
259400 Count,6
259300,596
259300,7881
259300,10820
259300,11303
259300 Count,4
259200,2357
259200,14738
259200,20475
259200 Count,3
259100,9946
259100 Count,1
258900,1460
258900,19617
258900,19742
258900 Count,3
258800,4900
258800,5559
258800,19801
258800 Count,3
258700,4960
258700,15305
258700 Count,2
258600,1789
258600,2678
258600,3019
258600 Count,3
258500,10173
258500,10373
258500 Count,2
258400,1411
258400,3008
258400,5412
258400 Count,3
258300,1981
258300,2329
258300,2463
258300,3416
258300,3914
258300,4802
258300,5357
258300,7611
258300,9141
258300,9943
258300,9947
258300,10451
258300,11071
258300,17453
258300,18919
258300,18999
258300,20327
258300,20362
258300,20415
258300 Count,19
258200,2365
258200,7716
258200,11294
258200 Count,3
258100,3197
258100,5207
258100,10356
258100,11007
258100,11391
258100,14751
258100,19771
258100,20035
258100 Count,8
258000,2615
258000,5452
258000,5540
258000,9112
258000,11338
258000 Count,5
257900,2279
257900,3194
257900,6746
257900,9215
257900 Count,4
257800,100
257800,3728
257800,7958
257800,11025
257800 Count,4
257700,4806
257700,19281
257700 Count,2
257600,2453
257600,10483
257600,20560
257600 Count,3
257500,9097
257500,11285
257500,18133
257500,19803
257500,20512
257500 Count,5
257400,486
257400,4784
257400,7926
257400,10369
257400,10835
257400 Count,5
257300,227
257300,2356
257300,2672
257300,9625
257300 Count,4
257200,5394
257200,5744
257200,10850
257200,11164
257200 Count,4
257100,1060
257100,4743
257100,5201
257100,14421
257100,18955
257100 Count,5
257000,6741
257000,7124
257000 Count,2
256800,4777
256800,13438
256800 Count,2
256700,5203
256700,9833
256700,11475
256700,20417
256700 Count,4
256600,7918
256600,14021
256600 Count,2
256400,2393
256400 Count,1
256300,872
256300,2904
256300,3160
256300,4766
256300,6737
256300,6884
256300,19958
256300,20034
256300,20313
256300 Count,9
256200,12219
256200 Count,1
256100,391
256100,10486
256100,19806
256100 Count,3
256000,851
256000,7758
256000,9127
256000,10723
256000,18544
256000 Count,5
255900,364
255900,4827
255900,6387
255900,7112
255900,9089
255900,15599
255900 Count,6
255800,7662
255800,10772
255800,19619
255800 Count,3
255700,9014
255700,9586
255700,11102
255700 Count,3
255600,1289
255600,1828
255600,8240
255600,10184
255600,19175
255600 Count,5
255500,4778
255500,8694
255500,10428
255500 Count,3
255400,2666
255400,2893
255400,4767
255400,6365
255400,7116
255400,10491
255400,18121
255400,18431
255400,20332
255400 Count,9
255300,1750
255300,11014
255300,20074
255300 Count,3
255200,1773
255200,3010
255200,7563
255200,10191
255200,16297
255200 Count,5
255100,9588
255100,10177
255100,10412
255100,10559
255100 Count,4
255000,112
255000,5936
255000,9904
255000,18355
255000,18918
255000,20171
255000 Count,6
254900,579
254900,5542
254900,6680
254900,9275
254900,11296
254900 Count,5
254800,6722
254800,8767
254800 Count,2
254700,1774
254700,2278
254700,3806
254700,6347
254700,7190
254700 Count,5
254600,5498
254600,10456
254600 Count,2
254500,429
254500,1801
254500,2629
254500,3403
254500,4892
254500,10446
254500,11372
254500,18494
254500 Count,8
254400,841
254400,6717
254400,10400
254400,10737
254400,19082
254400 Count,5
254300,18149
254300 Count,1
254200,549
254200,753
254200,2611
254200,3300
254200,4444
254200,4699
254200,9364
254200,10387
254200,11108
254200 Count,9
254100,8659
254100,9655
